recorded_at_time,response_timestamp,latitude,longitude,line_name,operator_ref,vehicle_ref,journey_ref,direction_ref,date_of_journey,batch_id
2025-01-10T07:51:44.000+00,2025-01-10T07:51:57.000+00,51.516956,-2.546806,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036293
2025-01-10T07:52:01.000+00,2025-01-10T07:52:17.000+00,51.516575,-2.546608,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036295
2025-01-10T07:52:05.000+00,2025-01-10T07:52:17.000+00,51.493652,-2.5403,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036295
2025-01-10T07:52:24.000+00,2025-01-10T07:52:37.000+00,51.516006,-2.546526,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036297
2025-01-10T07:52:56.000+00,2025-01-10T07:53:07.000+00,51.49132,-2.539876,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036300
2025-01-10T07:52:57.000+00,2025-01-10T07:53:07.000+00,51.514576,-2.545986,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036300
2025-01-10T07:53:22.000+00,2025-01-10T07:53:37.000+00,51.514492,-2.543858,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036303
2025-01-10T07:53:29.000+00,2025-01-10T07:53:37.000+00,51.49228,-2.541723,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036303
2025-01-10T07:53:38.000+00,2025-01-10T07:53:57.000+00,51.514725,-2.543771,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036305
2025-01-10T07:53:44.000+00,2025-01-10T07:54:07.000+00,51.514725,-2.543771,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036306
2025-01-10T07:54:06.000+00,2025-01-10T07:54:17.000+00,51.496254,-2.5429,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036307
2025-01-10T07:54:14.000+00,2025-01-10T07:54:27.000+00,51.514988,-2.543196,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036308
2025-01-10T07:54:17.000+00,2025-01-10T07:54:27.000+00,51.496647,-2.543031,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036308
2025-01-10T07:54:24.000+00,2025-01-10T07:54:37.000+00,51.496635,-2.543021,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036309
2025-01-10T07:54:44.000+00,2025-01-10T07:54:57.000+00,51.497143,-2.54335,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036311
2025-01-10T07:54:45.000+00,2025-01-10T07:54:57.000+00,51.514416,-2.541525,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036311
2025-01-10T07:54:53.000+00,2025-01-10T07:55:07.000+00,51.514378,-2.540745,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036312
2025-01-10T07:55:17.000+00,2025-01-10T07:55:27.000+00,51.50019,-2.54465,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036314
2025-01-10T07:55:24.000+00,2025-01-10T07:55:37.000+00,51.51421,-2.537081,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036315
2025-01-10T07:55:42.000+00,2025-01-10T07:55:57.000+00,51.5155,-2.535518,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036317
2025-01-10T07:55:48.000+00,2025-01-10T07:55:57.000+00,51.49906,-2.545583,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036317
2025-01-10T07:55:54.000+00,2025-01-10T07:56:07.000+00,51.499313,-2.545811,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036318
2025-01-10T07:55:55.000+00,2025-01-10T07:56:07.000+00,51.515842,-2.535136,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036318
2025-01-10T07:56:02.000+00,2025-01-10T07:56:17.000+00,51.515842,-2.535136,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036319
2025-01-10T07:56:10.000+00,2025-01-10T07:56:27.000+00,51.499702,-2.546055,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036320
2025-01-10T07:56:14.000+00,2025-01-10T07:56:37.000+00,51.499702,-2.546055,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036321
2025-01-10T07:56:36.000+00,2025-01-10T07:56:47.000+00,51.500187,-2.546105,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036322
2025-01-10T07:56:37.000+00,2025-01-10T07:56:47.000+00,51.516148,-2.534615,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036322
2025-01-10T07:56:43.000+00,2025-01-10T07:56:57.000+00,51.51636,-2.534161,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036323
2025-01-10T07:57:09.000+00,2025-01-10T07:57:17.000+00,51.50042,-2.54452,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036325
2025-01-10T07:57:16.000+00,2025-01-10T07:57:27.000+00,51.517056,-2.531113,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036326
2025-01-10T07:57:35.000+00,2025-01-10T07:57:47.000+00,51.501225,-2.544353,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036328
2025-01-10T07:57:46.000+00,2025-01-10T07:58:07.000+00,51.501686,-2.54457,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036330
