recorded_at_time,response_timestamp,latitude,longitude,line_name,operator_ref,vehicle_ref,journey_ref,direction_ref,date_of_journey,batch_id
2025-02-18T23:12:37.000+00,2025-02-18T23:12:44.000+00,51.385468,-2.701229,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378542
2025-02-18T23:12:57.000+00,2025-02-18T23:13:14.000+00,51.383083,-2.700217,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378545
2025-02-18T23:13:18.000+00,2025-02-18T23:13:34.000+00,51.37987,-2.703048,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378547
2025-02-18T23:13:38.000+00,2025-02-18T23:13:54.000+00,51.379017,-2.706574,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378549
2025-02-18T23:17:00.000+00,2025-02-18T23:17:54.000+00,51.36164,-2.724427,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378573
2025-02-18T23:18:00.000+00,2025-02-18T23:18:14.000+00,51.355423,-2.739631,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378575
2025-02-18T23:18:20.000+00,2025-02-18T23:18:34.000+00,51.35392,-2.745287,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378577
2025-02-18T23:18:40.000+00,2025-02-18T23:18:54.000+00,51.3504,-2.747935,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378579
2025-02-18T23:19:01.000+00,2025-02-18T23:19:14.000+00,51.34674,-2.7504,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378581
2025-02-18T23:19:21.000+00,2025-02-18T23:19:34.000+00,51.34439,-2.753738,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378583
2025-02-18T23:19:41.000+00,2025-02-18T23:19:54.000+00,51.341934,-2.756915,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378585
2025-02-18T23:20:01.000+00,2025-02-18T23:20:14.000+00,51.34058,-2.761611,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378587
2025-02-18T23:22:22.000+00,2025-02-18T23:22:54.000+00,51.334785,-2.793418,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378603
2025-02-18T23:22:43.000+00,2025-02-18T23:23:04.000+00,51.332443,-2.794417,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378604
2025-02-18T23:23:03.000+00,2025-02-18T23:23:14.000+00,51.32973,-2.796185,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378605
2025-02-18T23:27:26.000+00,2025-02-18T23:30:14.000+00,51.303764,-2.827859,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378647
2025-02-18T23:30:08.000+00,2025-02-18T23:30:24.000+00,51.282528,-2.8459,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378648
2025-02-18T23:30:28.000+00,2025-02-18T23:30:44.000+00,51.28054,-2.849549,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378650
2025-02-18T23:30:49.000+00,2025-02-18T23:31:05.000+00,51.279163,-2.852653,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378652
2025-02-18T23:31:09.000+00,2025-02-18T23:31:25.000+00,51.278152,-2.856099,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378654
2025-02-18T23:31:29.000+00,2025-02-18T23:31:45.000+00,51.277164,-2.859641,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378656
2025-02-18T23:31:49.000+00,2025-02-18T23:32:05.000+00,51.27641,-2.865031,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378658
2025-02-18T23:32:09.000+00,2025-02-18T23:32:25.000+00,51.27545,-2.87134,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378660
