recorded_at_time,response_timestamp,latitude,longitude,line_name,operator_ref,vehicle_ref,journey_ref,direction_ref,date_of_journey,batch_id
2024-10-17T15:58:19.000+00,2024-10-17T15:58:30.000+00,51.527542,-2.330674,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308485
2024-10-17T15:58:31.000+00,2024-10-17T15:58:40.000+00,51.527756,-2.33534,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308486
2024-10-17T15:59:01.000+00,2024-10-17T15:59:10.000+00,51.528046,-2.342233,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308491
2024-10-17T15:59:29.000+00,2024-10-17T15:59:50.000+00,51.52868,-2.343553,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308494
2024-10-17T15:59:59.000+00,2024-10-17T16:00:20.000+00,51.52652,-2.348998,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308497
2024-10-17T16:00:39.000+00,2024-10-17T16:00:50.000+00,51.52888,-2.352576,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308502
2024-10-17T16:01:09.000+00,2024-10-17T16:01:20.000+00,51.53196,-2.356071,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308505
2024-10-17T16:01:39.000+00,2024-10-17T16:01:50.000+00,51.532253,-2.357504,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308508
2024-10-17T16:01:51.000+00,2024-10-17T16:02:10.000+00,51.53224,-2.357433,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308510
2024-10-17T16:02:22.000+00,2024-10-17T16:02:30.000+00,51.53249,-2.358503,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308512
2024-10-17T16:03:04.000+00,2024-10-17T16:03:10.000+00,51.53293,-2.364648,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308516
2024-10-17T16:03:36.000+00,2024-10-17T16:03:50.000+00,51.533836,-2.372721,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308520
2024-10-17T16:04:06.000+00,2024-10-17T16:04:20.000+00,51.533684,-2.379966,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308523
2024-10-17T16:04:36.000+00,2024-10-17T16:04:50.000+00,51.533745,-2.384548,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308526
2024-10-17T16:05:10.000+00,2024-10-17T16:05:20.000+00,51.534363,-2.391753,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308529
2024-10-17T16:07:21.000+00,2024-10-17T16:07:40.000+00,51.53935,-2.409667,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308543
2024-10-17T16:07:46.000+00,2024-10-17T16:08:00.000+00,51.539658,-2.410061,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308545
2024-10-17T16:07:59.000+00,2024-10-17T16:08:10.000+00,51.539658,-2.410061,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308546
