recorded_at_time,response_timestamp,latitude,longitude,line_name,operator_ref,vehicle_ref,journey_ref,direction_ref,date_of_journey,batch_id
2024-11-06T12:56:01.000+00,2024-11-06T12:56:09.000+00,53.19966,-0.568919,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477577
2024-11-06T12:56:21.000+00,2024-11-06T12:56:29.000+00,53.199825,-0.568508,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477579
2024-11-06T12:56:41.000+00,2024-11-06T12:56:49.000+00,53.200687,-0.566075,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477581
2024-11-06T12:57:02.000+00,2024-11-06T12:57:09.000+00,53.201126,-0.566304,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477583
2024-11-06T12:57:22.000+00,2024-11-06T12:57:29.000+00,53.201912,-0.568449,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477585
2024-11-06T12:57:42.000+00,2024-11-06T12:57:59.000+00,53.20203,-0.568874,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477588
2024-11-06T12:58:03.000+00,2024-11-06T12:58:09.000+00,53.202785,-0.570939,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477589
2024-11-06T12:58:23.000+00,2024-11-06T12:58:29.000+00,53.20333,-0.573082,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477591
2024-11-06T12:58:43.000+00,2024-11-06T12:58:59.000+00,53.204086,-0.574216,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477594
2024-11-06T12:59:04.000+00,2024-11-06T12:59:19.000+00,53.205284,-0.575137,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477596
2024-11-06T12:59:24.000+00,2024-11-06T12:59:39.000+00,53.205624,-0.574234,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477598
2024-11-06T12:59:44.000+00,2024-11-06T12:59:59.000+00,53.20565,-0.574171,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477600
2024-11-06T13:00:05.000+00,2024-11-06T13:00:19.000+00,53.205704,-0.574014,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477602
2024-11-06T13:00:25.000+00,2024-11-06T13:00:39.000+00,53.206444,-0.571701,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477604
2024-11-06T13:00:45.000+00,2024-11-06T13:00:59.000+00,53.20642,-0.571567,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477606
2024-11-06T13:01:06.000+00,2024-11-06T13:01:19.000+00,53.206406,-0.57152,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477608
2024-11-06T13:01:26.000+00,2024-11-06T13:01:39.000+00,53.206413,-0.571516,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477610
2024-11-06T13:01:46.000+00,2024-11-06T13:01:59.000+00,53.206436,-0.571549,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477612
2024-11-06T13:02:06.000+00,2024-11-06T13:02:19.000+00,53.206432,-0.571544,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477614
