recorded_at_time,response_timestamp,latitude,longitude,line_name,operator_ref,vehicle_ref,journey_ref,direction_ref,date_of_journey,batch_id
2025-03-27T15:59:24.000+00,2025-03-27T15:59:38.000+00,52.771748,-0.013183,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695403
2025-03-27T15:59:45.000+00,2025-03-27T16:00:18.000+00,52.771446,-0.013245,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695407
2025-03-27T16:00:48.000+00,2025-03-27T16:01:09.000+00,52.767082,-0.013834,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695412
2025-03-27T16:01:09.000+00,2025-03-27T16:01:29.000+00,52.764515,-0.014108,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695414
2025-03-27T16:02:24.000+00,2025-03-27T16:02:39.000+00,52.76043,-0.015036,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695421
2025-03-27T16:02:45.000+00,2025-03-27T16:02:59.000+00,52.757603,-0.016468,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695423
2025-03-27T16:03:06.000+00,2025-03-27T16:03:19.000+00,52.75435,-0.018326,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695425
2025-03-27T16:03:27.000+00,2025-03-27T16:03:39.000+00,52.750748,-0.020466,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695427
2025-03-27T16:03:48.000+00,2025-03-27T16:03:59.000+00,52.747093,-0.022336,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695429
2025-03-27T16:04:09.000+00,2025-03-27T16:04:29.000+00,52.743855,-0.024141,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695432
